price,house_type,house_type_2,rooms,m2,elevator,garage,neighborhood,district,price_per_sqm
370000,apartment,exterior,3,103.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,3592.233009708738
475000,apartment,exterior,4,124.0,True,True,El Cañaveral,Vicálvaro,3830.6451612903224
390000,apartment,exterior,3,115.0,True,True,El Cañaveral,Vicálvaro,3391.304347826087
136999,apartment,exterior,3,70.0,False,False,Casco Histórico de Vicálvaro,Vicálvaro,1957.1285714285714
320000,apartment,exterior,2,105.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,3047.6190476190477
275000,apartment,interior,2,99.0,True,True,Casco Histórico de Vicálvaro,Vicálvaro,2777.777777777778
435000,apartment,exterior,4,150.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,2900.0
340000,apartment,exterior,3,110.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,3090.909090909091
380000,apartment,exterior,3,115.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,3304.3478260869565
235000,apartment,exterior,3,100.0,False,False,Casco Histórico de Vicálvaro,Vicálvaro,2350.0
285000,apartment,exterior,2,87.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,3275.862068965517
430000,apartment,exterior,3,140.0,True,True,El Cañaveral,Vicálvaro,3071.4285714285716
162000,apartment,exterior,2,70.0,True,False,Ambroz,Vicálvaro,2314.285714285714
355000,apartment,exterior,3,150.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,2366.6666666666665
380000,apartment,exterior,3,108.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,3518.5185185185187
150000,apartment,exterior,2,59.0,False,False,Ambroz,Vicálvaro,2542.3728813559323
300000,apartment,exterior,2,88.0,True,False,Valdebernardo - Valderrivas,Vicálvaro,3409.090909090909
130000,apartment,exterior,3,62.0,False,False,Ambroz,Vicálvaro,2096.7741935483873
142000,apartment,exterior,2,65.0,False,False,Casco Histórico de Vicálvaro,Vicálvaro,2184.6153846153848
339000,apartment,exterior,3,121.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,2801.6528925619837
190000,apartment,exterior,3,60.0,True,False,Ambroz,Vicálvaro,3166.6666666666665
300000,apartment,exterior,2,97.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,3092.783505154639
347500,apartment,exterior,3,103.0,True,False,Casco Histórico de Vicálvaro,Vicálvaro,3373.78640776699
235500,apartment,exterior,2,61.0,True,False,Casco Histórico de Vicálvaro,Vicálvaro,3860.655737704918
241500,apartment,exterior,2,69.0,True,False,Casco Histórico de Vicálvaro,Vicálvaro,3500.0
435000,apartment,exterior,4,149.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,2919.463087248322
309900,apartment,exterior,2,97.0,True,True,El Cañaveral,Vicálvaro,3194.8453608247423
392900,apartment,exterior,3,119.0,True,True,El Cañaveral,Vicálvaro,3301.6806722689075
350000,apartment,exterior,3,133.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,2631.5789473684213
435000,apartment,exterior,4,120.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,3625.0
329000,apartment,exterior,2,154.0,True,True,El Cañaveral,Vicálvaro,2136.3636363636365
165000,apartment,exterior,2,63.0,False,False,Ambroz,Vicálvaro,2619.0476190476193
126000,apartment,exterior,3,64.0,False,False,Ambroz,Vicálvaro,1968.75
130500,apartment,exterior,2,57.0,False,False,Casco Histórico de Vicálvaro,Vicálvaro,2289.4736842105262
362900,apartment,exterior,3,119.0,True,True,El Cañaveral,Vicálvaro,3049.5798319327732
359900,apartment,exterior,3,119.0,True,True,El Cañaveral,Vicálvaro,3024.36974789916
361900,apartment,exterior,3,121.0,True,True,El Cañaveral,Vicálvaro,2990.909090909091
356900,apartment,exterior,3,119.0,True,True,El Cañaveral,Vicálvaro,2999.159663865546
227000,apartment,exterior,2,77.0,True,True,El Cañaveral,Vicálvaro,2948.051948051948
247000,apartment,exterior,2,71.0,True,True,El Cañaveral,Vicálvaro,3478.8732394366198
224000,apartment,exterior,2,71.0,True,True,El Cañaveral,Vicálvaro,3154.9295774647885
225000,apartment,exterior,2,75.0,True,True,El Cañaveral,Vicálvaro,3000.0
388000,apartment,exterior,3,103.0,True,True,El Cañaveral,Vicálvaro,3766.990291262136
362000,apartment,exterior,3,103.0,True,True,El Cañaveral,Vicálvaro,3514.5631067961167
348000,apartment,exterior,3,103.0,True,True,El Cañaveral,Vicálvaro,3378.640776699029
359000,apartment,exterior,2,90.0,True,True,El Cañaveral,Vicálvaro,3988.8888888888887
215000,apartment,exterior,3,120.0,True,False,Casco Histórico de Vicálvaro,Vicálvaro,1791.6666666666667
420000,apartment,interior,3,125.0,True,False,El Cañaveral,Vicálvaro,3360.0
341000,apartment,exterior,3,103.0,True,True,El Cañaveral,Vicálvaro,3310.6796116504856
296000,apartment,exterior,2,87.0,True,True,El Cañaveral,Vicálvaro,3402.2988505747126
330000,apartment,exterior,2,89.0,True,True,El Cañaveral,Vicálvaro,3707.8651685393256
320000,apartment,exterior,2,89.0,True,True,El Cañaveral,Vicálvaro,3595.505617977528
317500,apartment,exterior,2,88.0,True,True,El Cañaveral,Vicálvaro,3607.9545454545455
309000,apartment,exterior,2,88.0,True,True,El Cañaveral,Vicálvaro,3511.3636363636365
465000,apartment,exterior,4,128.0,True,True,El Cañaveral,Vicálvaro,3632.8125
340500,apartment,exterior,2,88.0,True,True,El Cañaveral,Vicálvaro,3869.318181818182
112000,apartment,exterior,2,56.0,False,False,Casco Histórico de Vicálvaro,Vicálvaro,2000.0
208950,apartment,exterior,3,76.0,False,False,Casco Histórico de Vicálvaro,Vicálvaro,2749.342105263158
299500,apartment,exterior,3,106.0,True,False,El Cañaveral,Vicálvaro,2825.4716981132074
291000,apartment,exterior,2,88.0,True,True,Casco Histórico de Vicálvaro,Vicálvaro,3306.818181818182
196000,apartment,exterior,1,63.0,True,False,Casco Histórico de Vicálvaro,Vicálvaro,3111.1111111111113
255000,apartment,exterior,2,87.0,True,False,El Cañaveral,Vicálvaro,2931.0344827586205
258000,apartment,exterior,2,87.0,True,False,El Cañaveral,Vicálvaro,2965.5172413793102
384000,apartment,exterior,3,134.0,True,True,Casco Histórico de Vicálvaro,Vicálvaro,2865.6716417910447
304000,apartment,exterior,2,90.0,True,True,Casco Histórico de Vicálvaro,Vicálvaro,3377.777777777778
281000,apartment,exterior,2,83.0,True,True,Casco Histórico de Vicálvaro,Vicálvaro,3385.5421686746986
288000,apartment,exterior,2,88.0,True,True,Casco Histórico de Vicálvaro,Vicálvaro,3272.7272727272725
222000,apartment,exterior,1,61.0,True,False,Casco Histórico de Vicálvaro,Vicálvaro,3639.344262295082
212000,apartment,exterior,1,61.0,True,False,Casco Histórico de Vicálvaro,Vicálvaro,3475.409836065574
202000,apartment,exterior,1,59.0,True,False,Casco Histórico de Vicálvaro,Vicálvaro,3423.728813559322
340000,apartment,exterior,2,99.0,True,False,El Cañaveral,Vicálvaro,3434.343434343434
274000,apartment,exterior,2,93.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,2946.2365591397847
236000,apartment,exterior,4,105.0,False,False,Casco Histórico de Vicálvaro,Vicálvaro,2247.6190476190477
180700,apartment,exterior,1,51.0,True,False,Valdebernardo - Valderrivas,Vicálvaro,3543.1372549019607
394000,apartment,exterior,2,96.0,True,True,Casco Histórico de Vicálvaro,Vicálvaro,4104.166666666667
295000,apartment,exterior,2,84.0,True,True,Casco Histórico de Vicálvaro,Vicálvaro,3511.904761904762
242000,apartment,exterior,1,53.0,True,True,Casco Histórico de Vicálvaro,Vicálvaro,4566.037735849057
179000,apartment,exterior,1,49.0,True,False,Casco Histórico de Vicálvaro,Vicálvaro,3653.061224489796
381500,apartment,exterior,3,134.0,True,True,El Cañaveral,Vicálvaro,2847.0149253731342
374000,apartment,exterior,2,95.0,True,True,Casco Histórico de Vicálvaro,Vicálvaro,3936.842105263158
305000,apartment,exterior,2,84.0,True,True,Casco Histórico de Vicálvaro,Vicálvaro,3630.9523809523807
470000,apartment,exterior,4,144.0,True,True,El Cañaveral,Vicálvaro,3263.8888888888887
379900,apartment,exterior,3,100.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,3799.0
335000,apartment,exterior,3,122.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,2745.901639344262
398000,apartment,exterior,3,129.0,True,True,El Cañaveral,Vicálvaro,3085.2713178294575
389900,apartment,exterior,3,119.0,True,True,El Cañaveral,Vicálvaro,3276.470588235294
385900,apartment,exterior,3,120.0,True,True,El Cañaveral,Vicálvaro,3215.8333333333335
406900,apartment,exterior,3,118.0,True,True,El Cañaveral,Vicálvaro,3448.3050847457625
360400,apartment,exterior,3,107.0,True,True,El Cañaveral,Vicálvaro,3368.2242990654204
420900,apartment,exterior,3,150.0,True,True,El Cañaveral,Vicálvaro,2806.0
437900,apartment,exterior,4,142.0,True,True,El Cañaveral,Vicálvaro,3083.8028169014083
381900,apartment,exterior,3,118.0,True,True,El Cañaveral,Vicálvaro,3236.4406779661017
332900,apartment,exterior,2,90.0,True,True,El Cañaveral,Vicálvaro,3698.8888888888887
354700,apartment,exterior,3,106.0,True,True,El Cañaveral,Vicálvaro,3346.2264150943397
332900,apartment,exterior,2,92.0,True,True,El Cañaveral,Vicálvaro,3618.478260869565
362700,apartment,exterior,2,94.0,True,True,El Cañaveral,Vicálvaro,3858.5106382978724
403700,apartment,exterior,3,116.0,True,True,El Cañaveral,Vicálvaro,3480.1724137931033
409900,apartment,exterior,3,113.0,True,True,El Cañaveral,Vicálvaro,3627.433628318584
260000,apartment,exterior,3,88.0,False,False,Ambroz,Vicálvaro,2954.5454545454545
249000,apartment,exterior,2,100.0,True,True,Ambroz,Vicálvaro,2490.0
355000,apartment,exterior,2,106.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,3349.056603773585
569000,apartment,exterior,3,194.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,2932.9896907216494
890000,house,exterior,4,328.0,False,True,Ambroz,Vicálvaro,2713.4146341463415
225000,apartment,exterior,2,75.0,True,True,El Cañaveral,Vicálvaro,3000.0
231000,apartment,exterior,2,77.0,True,True,El Cañaveral,Vicálvaro,3000.0
212000,apartment,exterior,2,80.0,True,False,Casco Histórico de Vicálvaro,Vicálvaro,2650.0
154900,apartment,exterior,1,57.0,True,False,Casco Histórico de Vicálvaro,Vicálvaro,2717.5438596491226
109000,apartment,exterior,3,60.0,False,False,Ambroz,Vicálvaro,1816.6666666666667
144000,apartment,exterior,3,58.0,False,False,Casco Histórico de Vicálvaro,Vicálvaro,2482.7586206896553
385000,apartment,exterior,3,113.0,True,True,El Cañaveral,Vicálvaro,3407.079646017699
110000,apartment,interior,2,52.0,False,False,Casco Histórico de Vicálvaro,Vicálvaro,2115.3846153846152
312000,apartment,exterior,3,95.0,True,True,El Cañaveral,Vicálvaro,3284.2105263157896
306000,apartment,exterior,3,95.0,True,True,El Cañaveral,Vicálvaro,3221.0526315789475
314000,apartment,exterior,3,95.0,True,True,El Cañaveral,Vicálvaro,3305.2631578947367
232000,apartment,exterior,2,71.0,True,True,El Cañaveral,Vicálvaro,3267.605633802817
318000,apartment,exterior,3,95.0,True,True,El Cañaveral,Vicálvaro,3347.3684210526317
245000,apartment,exterior,2,75.0,True,True,El Cañaveral,Vicálvaro,3266.6666666666665
310000,apartment,exterior,3,95.0,True,True,El Cañaveral,Vicálvaro,3263.157894736842
308000,apartment,exterior,3,95.0,True,True,El Cañaveral,Vicálvaro,3242.1052631578946
312000,apartment,exterior,3,95.0,True,True,El Cañaveral,Vicálvaro,3284.2105263157896
228000,apartment,exterior,2,71.0,True,True,El Cañaveral,Vicálvaro,3211.2676056338028
243000,apartment,exterior,2,75.0,True,True,El Cañaveral,Vicálvaro,3240.0
316000,apartment,exterior,3,95.0,True,True,El Cañaveral,Vicálvaro,3326.315789473684
230000,apartment,exterior,2,71.0,True,True,El Cañaveral,Vicálvaro,3239.43661971831
247000,apartment,exterior,2,75.0,True,True,El Cañaveral,Vicálvaro,3293.3333333333335
241000,apartment,exterior,2,75.0,True,True,El Cañaveral,Vicálvaro,3213.3333333333335
86500,apartment,exterior,3,64.0,True,False,Casco Histórico de Vicálvaro,Vicálvaro,1351.5625
141990,apartment,exterior,2,59.0,False,False,Casco Histórico de Vicálvaro,Vicálvaro,2406.6101694915255
129000,apartment,exterior,3,62.0,False,False,Ambroz,Vicálvaro,2080.6451612903224
109000,apartment,exterior,3,53.0,False,False,Ambroz,Vicálvaro,2056.603773584906
225000,apartment,exterior,2,92.0,True,True,Ambroz,Vicálvaro,2445.6521739130435
149500,apartment,exterior,3,76.0,False,False,Casco Histórico de Vicálvaro,Vicálvaro,1967.1052631578948
150000,apartment,exterior,3,72.0,False,False,Ambroz,Vicálvaro,2083.3333333333335
400000,apartment,exterior,3,147.0,True,True,El Cañaveral,Vicálvaro,2721.08843537415
273000,apartment,exterior,3,90.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,3033.3333333333335
169900,apartment,exterior,3,99.0,False,False,Ambroz,Vicálvaro,1716.1616161616162
150000,apartment,exterior,2,56.0,True,False,Ambroz,Vicálvaro,2678.5714285714284
239000,apartment,exterior,2,70.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,3414.285714285714
353000,apartment,exterior,2,93.0,True,True,El Cañaveral,Vicálvaro,3795.6989247311826
435000,apartment,exterior,4,106.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,4103.773584905661
283000,apartment,exterior,3,97.0,True,True,El Cañaveral,Vicálvaro,2917.5257731958764
355000,apartment,exterior,3,104.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,3413.4615384615386
142500,apartment,exterior,3,65.0,False,False,Ambroz,Vicálvaro,2192.3076923076924
349000,apartment,exterior,4,110.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,3172.7272727272725
285000,apartment,exterior,2,90.0,True,True,El Cañaveral,Vicálvaro,3166.6666666666665
177565,apartment,exterior,2,85.0,True,True,Los Berrocales,Vicálvaro,2089.0
178881,apartment,exterior,2,85.0,True,True,Los Berrocales,Vicálvaro,2104.4823529411765
163372,apartment,exterior,2,78.0,True,True,Los Berrocales,Vicálvaro,2094.5128205128203
163350,apartment,exterior,2,78.0,True,True,Los Berrocales,Vicálvaro,2094.230769230769
203094,apartment,exterior,3,101.0,True,True,Los Berrocales,Vicálvaro,2010.8316831683169
177565,apartment,exterior,2,85.0,True,True,Los Berrocales,Vicálvaro,2089.0
199000,apartment,exterior,3,76.0,False,False,Casco Histórico de Vicálvaro,Vicálvaro,2618.4210526315787
435000,apartment,exterior,4,113.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,3849.5575221238937
388500,apartment,exterior,3,104.0,True,True,El Cañaveral,Vicálvaro,3735.576923076923
379900,apartment,exterior,3,118.0,True,True,El Cañaveral,Vicálvaro,3219.491525423729
470000,apartment,exterior,4,114.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,4122.80701754386
150000,apartment,exterior,2,60.0,True,False,Ambroz,Vicálvaro,2500.0
125000,apartment,exterior,2,62.0,False,False,Ambroz,Vicálvaro,2016.1290322580646
387295,apartment,exterior,3,118.0,True,True,El Cañaveral,Vicálvaro,3282.1610169491523
276390,apartment,exterior,2,96.0,True,True,El Cañaveral,Vicálvaro,2879.0625
175000,apartment,exterior,1,73.0,True,False,Ambroz,Vicálvaro,2397.2602739726026
355000,apartment,exterior,3,148.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,2398.6486486486488
120000,apartment,exterior,2,50.0,False,False,Ambroz,Vicálvaro,2400.0
395000,apartment,exterior,3,147.0,True,True,El Cañaveral,Vicálvaro,2687.074829931973
390000,apartment,exterior,3,115.0,True,True,El Cañaveral,Vicálvaro,3391.304347826087
223000,apartment,interior,3,94.0,False,False,Casco Histórico de Vicálvaro,Vicálvaro,2372.340425531915
206000,apartment,exterior,3,80.0,False,False,Casco Histórico de Vicálvaro,Vicálvaro,2575.0
286350,apartment,exterior,3,109.0,True,True,El Cañaveral,Vicálvaro,2627.064220183486
104600,apartment,exterior,3,48.0,False,False,Ambroz,Vicálvaro,2179.1666666666665
566500,apartment,exterior,3,148.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,3827.7027027027025
137800,apartment,exterior,3,70.0,False,False,Casco Histórico de Vicálvaro,Vicálvaro,1968.5714285714287
180700,apartment,exterior,1,53.0,True,False,Valdebernardo - Valderrivas,Vicálvaro,3409.433962264151
358000,apartment,exterior,3,105.0,True,True,El Cañaveral,Vicálvaro,3409.5238095238096
340000,apartment,exterior,3,104.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,3269.230769230769
348000,apartment,exterior,3,105.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,3314.285714285714
160000,apartment,exterior,3,65.0,True,False,Casco Histórico de Vicálvaro,Vicálvaro,2461.5384615384614
140000,apartment,exterior,3,57.0,False,False,Casco Histórico de Vicálvaro,Vicálvaro,2456.1403508771928
238000,apartment,exterior,3,71.0,True,True,Ambroz,Vicálvaro,3352.112676056338
137000,apartment,exterior,2,52.0,False,False,Casco Histórico de Vicálvaro,Vicálvaro,2634.6153846153848
465000,apartment,exterior,2,89.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,5224.7191011235955
110000,apartment,exterior,3,58.0,False,False,Ambroz,Vicálvaro,1896.551724137931
112000,apartment,exterior,2,56.0,False,False,Casco Histórico de Vicálvaro,Vicálvaro,2000.0
157300,apartment,exterior,3,60.0,False,False,Casco Histórico de Vicálvaro,Vicálvaro,2621.6666666666665
131100,apartment,exterior,1,85.0,True,True,Ambroz,Vicálvaro,1542.3529411764705
127000,apartment,exterior,2,61.0,False,False,Ambroz,Vicálvaro,2081.967213114754
129500,apartment,exterior,2,56.0,True,False,Ambroz,Vicálvaro,2312.5
104600,apartment,exterior,3,47.0,False,False,Ambroz,Vicálvaro,2225.531914893617
156000,apartment,exterior,3,70.0,True,False,Casco Histórico de Vicálvaro,Vicálvaro,2228.5714285714284
368000,apartment,exterior,3,114.0,True,True,El Cañaveral,Vicálvaro,3228.0701754385964
260000,apartment,exterior,3,98.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,2653.061224489796
257000,apartment,exterior,3,74.0,True,False,Ambroz,Vicálvaro,3472.972972972973
125000,apartment,exterior,2,67.0,False,False,Ambroz,Vicálvaro,1865.6716417910447
181000,apartment,exterior,3,78.0,False,False,Casco Histórico de Vicálvaro,Vicálvaro,2320.5128205128203
159900,apartment,exterior,3,79.0,True,False,Ambroz,Vicálvaro,2024.0506329113923
255000,apartment,exterior,3,90.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,2833.3333333333335
291200,apartment,exterior,3,111.0,True,True,El Cañaveral,Vicálvaro,2623.4234234234236
109000,apartment,exterior,3,56.0,False,False,Ambroz,Vicálvaro,1946.4285714285713
130000,apartment,exterior,2,65.0,False,False,Ambroz,Vicálvaro,2000.0
183500,apartment,exterior,4,90.0,False,False,Casco Histórico de Vicálvaro,Vicálvaro,2038.888888888889
102000,apartment,exterior,1,53.0,False,False,Casco Histórico de Vicálvaro,Vicálvaro,1924.5283018867924
150000,apartment,exterior,2,56.0,False,False,Ambroz,Vicálvaro,2678.5714285714284
238000,apartment,exterior,3,75.0,True,True,Ambroz,Vicálvaro,3173.3333333333335
129000,apartment,exterior,1,45.0,True,False,Casco Histórico de Vicálvaro,Vicálvaro,2866.6666666666665
365000,apartment,exterior,3,96.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,3802.0833333333335
237900,apartment,exterior,3,71.0,True,False,Ambroz,Vicálvaro,3350.7042253521126
179000,apartment,exterior,3,90.0,False,False,Casco Histórico de Vicálvaro,Vicálvaro,1988.888888888889
182000,apartment,exterior,3,65.0,False,False,Ambroz,Vicálvaro,2800.0
260000,apartment,exterior,4,110.0,False,False,Casco Histórico de Vicálvaro,Vicálvaro,2363.6363636363635
169900,apartment,exterior,3,70.0,False,False,Casco Histórico de Vicálvaro,Vicálvaro,2427.1428571428573
595000,apartment,exterior,3,114.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,5219.298245614035
199000,apartment,interior,3,70.0,False,False,Casco Histórico de Vicálvaro,Vicálvaro,2842.8571428571427
196000,apartment,interior,3,70.0,False,False,Casco Histórico de Vicálvaro,Vicálvaro,2800.0
350000,apartment,exterior,3,115.0,True,True,Valdebernardo - Valderrivas,Vicálvaro,3043.478260869565
240000,apartment,exterior,3,90.0,True,False,Casco Histórico de Vicálvaro,Vicálvaro,2666.6666666666665
410000,apartment,exterior,4,147.0,True,True,El Cañaveral,Vicálvaro,2789.1156462585036
190000,apartment,exterior,3,92.0,False,False,Casco Histórico de Vicálvaro,Vicálvaro,2065.217391304348
145000,apartment,exterior,3,75.0,False,False,Casco Histórico de Vallecas,Villa de Vallecas,1933.3333333333333
219000,apartment,exterior,2,82.0,True,True,Ensanche de Vallecas - La Gavia,Villa de Vallecas,2670.731707317073
179900,apartment,exterior,3,78.0,True,True,Casco Histórico de Vallecas,Villa de Vallecas,2306.4102564102564
385000,apartment,exterior,2,114.0,True,True,Ensanche de Vallecas - La Gavia,Villa de Vallecas,3377.1929824561403
320000,apartment,exterior,3,92.0,True,True,Ensanche de Vallecas - La Gavia,Villa de Vallecas,3478.2608695652175
223000,apartment,exterior,2,79.0,True,True,Ensanche de Vallecas - La Gavia,Villa de Vallecas,2822.784810126582
278000,apartment,exterior,2,80.0,True,True,Ensanche de Vallecas - La Gavia,Villa de Vallecas,3475.0
322000,apartment,exterior,3,117.0,True,True,Ensanche de Vallecas - La Gavia,Villa de Vallecas,2752.136752136752
265000,apartment,exterior,3,104.0,True,True,Santa Eugenia,Villa de Vallecas,2548.076923076923
145000,apartment,interior,3,72.0,False,False,Casco Histórico de Vallecas,Villa de Vallecas,2013.888888888889
125000,apartment,exterior,2,60.0,False,False,Casco Histórico de Vallecas,Villa de Vallecas,2083.3333333333335
189900,apartment,exterior,1,65.0,True,True,Casco Histórico de Vallecas,Villa de Vallecas,2921.5384615384614
128600,apartment,exterior,3,68.0,False,False,Casco Histórico de Vallecas,Villa de Vallecas,1891.1764705882354
270000,apartment,exterior,2,89.0,True,True,Ensanche de Vallecas - La Gavia,Villa de Vallecas,3033.7078651685392
278000,apartment,exterior,2,119.0,True,True,Ensanche de Vallecas - La Gavia,Villa de Vallecas,2336.1344537815125
173000,apartment,exterior,3,78.0,True,False,Casco Histórico de Vallecas,Villa de Vallecas,2217.948717948718
255000,apartment,exterior,2,87.0,True,True,Ensanche de Vallecas - La Gavia,Villa de Vallecas,2931.0344827586205
148000,apartment,exterior,3,105.0,False,False,Casco Histórico de Vallecas,Villa de Vallecas,1409.5238095238096
330000,apartment,exterior,3,98.0,True,True,Casco Histórico de Vallecas,Villa de Vallecas,3367.3469387755104
419000,apartment,exterior,4,117.0,True,True,Santa Eugenia,Villa de Vallecas,3581.196581196581
285000,apartment,exterior,2,84.0,True,True,Ensanche de Vallecas - La Gavia,Villa de Vallecas,3392.8571428571427
222000,apartment,exterior,1,57.0,True,False,Ensanche de Vallecas - La Gavia,Villa de Vallecas,3894.7368421052633
108000,apartment,exterior,3,64.0,False,False,Casco Histórico de Vallecas,Villa de Vallecas,1687.5
293400,apartment,exterior,2,112.0,True,True,Ensanche de Vallecas - La Gavia,Villa de Vallecas,2619.6428571428573
190000,apartment,exterior,1,55.0,True,True,Ensanche de Vallecas - La Gavia,Villa de Vallecas,3454.5454545454545
178500,apartment,exterior,5,139.0,True,False,Santa Eugenia,Villa de Vallecas,1284.1726618705036
159500,apartment,exterior,1,76.0,True,True,Ensanche de Vallecas - La Gavia,Villa de Vallecas,2098.684210526316
338000,apartment,exterior,3,153.0,True,True,Ensanche de Vallecas - La Gavia,Villa de Vallecas,2209.150326797386
200000,apartment,exterior,3,112.0,True,False,Santa Eugenia,Villa de Vallecas,1785.7142857142858
174000,apartment,exterior,3,99.0,False,False,Casco Histórico de Vallecas,Villa de Vallecas,1757.5757575757575
217000,apartment,exterior,1,60.0,True,True,Ensanche de Vallecas - La Gavia,Villa de Vallecas,3616.6666666666665
329900,apartment,exterior,3,117.0,True,True,Casco Histórico de Vallecas,Villa de Vallecas,2819.6581196581196
238000,apartment,exterior,2,77.0,True,True,Ensanche de Vallecas - La Gavia,Villa de Vallecas,3090.909090909091
225500,apartment,exterior,2,90.0,True,True,Casco Histórico de Vallecas,Villa de Vallecas,2505.5555555555557
284999,apartment,exterior,2,84.0,True,True,Ensanche de Vallecas - La Gavia,Villa de Vallecas,3392.845238095238
259000,apartment,exterior,4,109.0,True,False,Casco Histórico de Vallecas,Villa de Vallecas,2376.146788990826
238000,apartment,exterior,2,74.0,True,True,Ensanche de Vallecas - La Gavia,Villa de Vallecas,3216.2162162162163
255000,apartment,exterior,3,102.0,True,True,Ensanche de Vallecas - La Gavia,Villa de Vallecas,2500.0
115000,apartment,exterior,2,50.0,False,False,Casco Histórico de Vallecas,Villa de Vallecas,2300.0
145000,apartment,exterior,2,89.0,False,True,Casco Histórico de Vallecas,Villa de Vallecas,1629.2134831460673
187000,apartment,exterior,3,88.0,False,True,Casco Histórico de Vallecas,Villa de Vallecas,2125.0
126000,apartment,exterior,3,116.0,False,False,Santa Eugenia,Villa de Vallecas,1086.2068965517242
248500,apartment,exterior,2,126.0,True,True,Ensanche de Vallecas - La Gavia,Villa de Vallecas,1972.2222222222222
217000,apartment,exterior,3,126.0,True,False,Casco Histórico de Vallecas,Villa de Vallecas,1722.2222222222222
232300,apartment,exterior,4,98.0,True,False,Casco Histórico de Vallecas,Villa de Vallecas,2370.408163265306
248700,apartment,exterior,2,88.0,True,True,Ensanche de Vallecas - La Gavia,Villa de Vallecas,2826.1363636363635
245000,apartment,exterior,2,85.0,True,True,Ensanche de Vallecas - La Gavia,Villa de Vallecas,2882.3529411764707
288500,apartment,exterior,3,87.0,True,True,Ensanche de Vallecas - La Gavia,Villa de Vallecas,3316.0919540229884
179900,apartment,exterior,4,143.0,True,False,Santa Eugenia,Villa de Vallecas,1258.041958041958
224900,apartment,exterior,3,88.0,True,False,Casco Histórico de Vallecas,Villa de Vallecas,2555.681818181818
184500,apartment,exterior,3,93.0,True,False,Casco Histórico de Vallecas,Villa de Vallecas,1983.8709677419354
170000,apartment,exterior,1,53.0,True,True,Casco Histórico de Vallecas,Villa de Vallecas,3207.5471698113206
170000,apartment,exterior,1,53.0,False,False,Casco Histórico de Vallecas,Villa de Vallecas,3207.5471698113206
109900,apartment,exterior,2,70.0,False,False,Casco Histórico de Vallecas,Villa de Vallecas,1570.0
119000,apartment,exterior,3,65.0,False,False,Casco Histórico de Vallecas,Villa de Vallecas,1830.7692307692307
240000,apartment,exterior,2,70.0,True,True,Ensanche de Vallecas - La Gavia,Villa de Vallecas,3428.5714285714284
158000,apartment,exterior,2,52.0,True,False,Casco Histórico de Vallecas,Villa de Vallecas,3038.4615384615386
115000,apartment,exterior,2,54.0,True,False,Casco Histórico de Vallecas,Villa de Vallecas,2129.6296296296296
157300,apartment,exterior,1,45.0,True,True,Ensanche de Vallecas - La Gavia,Villa de Vallecas,3495.5555555555557
199000,apartment,exterior,1,55.0,True,False,Ensanche de Vallecas - La Gavia,Villa de Vallecas,3618.181818181818
129000,apartment,exterior,2,52.0,False,False,Casco Histórico de Vallecas,Villa de Vallecas,2480.769230769231
219900,apartment,exterior,2,75.0,True,True,Ensanche de Vallecas - La Gavia,Villa de Vallecas,2932.0
156000,apartment,exterior,2,70.0,False,True,Casco Histórico de Vallecas,Villa de Vallecas,2228.5714285714284
132000,apartment,exterior,1,33.0,True,False,Casco Histórico de Vallecas,Villa de Vallecas,4000.0
298000,apartment,exterior,5,160.0,True,False,Santa Eugenia,Villa de Vallecas,1862.5
